REGIÓN;PROVINCIA;DISTRITO;CODIGO DEL RECURSO;NOMBRE DEL RECURSO;CATEGORÍA;TIPO DE CATEGORÍA;SUB TIPO CATEGORÍA;URL;longitud;latitud;FECHA_DE_CORTE;ALTITUD;DISTANCIA_CAPITAL_KM;INDICE_COSTO_LOGISTICO;ZONA_CLIMATICA
Cajamarca;San Ignacio;NAMBALLE;167;Santuario Nacional Tabaconas Namballe;1. SITIOS NATURALES;n. Áreas Protegidas;Santuarios Nacionales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=167;-79.31236267089844;-5.157282604536018;20260831;2818.0;240.5;3;Templado Seco (Quechua)
Cajamarca;San Ignacio;SAN IGNACIO;169;Pinturas Rupestre Del Cerro Faical;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Pintura Rupestre;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=169;-78.93898300000001;-5.177178;20260831;1308.0;226.16;3;Templado Cálido (Yunga)
Cajamarca;San Ignacio;SAN IGNACIO;179;Finca Parcela Quinta San Antonio;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=179;-79.01435;-5.15457;20260831;1332.0;230.53;3;Templado Cálido (Yunga)
Cajamarca;Contumaza;TANTARICA;181;Leyenda Del Principe Cuan Y La Princesa Tantarica;3. FOLCLORE;Creencias Populares;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=181;-78.9355;-7.30078;20260831;2841.0;50.37;2;Templado Seco (Quechua)
Junín;Huancayo;HUANCAYO;195;Casa Del Artesano De Huancayo;3. FOLCLORE;Ferias y Mercados;Mercados  Artesanales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=195;-75.2141;-12.0704;20260831;3247.0;1.16;1;Templado Seco (Quechua)
Junín;Huancayo;HUANCAYO;196;Parque De La Identidad Wanka;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Parques;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=196;-75.1977013;-12.0491911;20260831;3299.0;1.93;1;Templado Seco (Quechua)
Junín;Huancayo;EL TAMBO;197;Pueblo Artesanal De Cochas Grande;2. MANIFESTACIONES CULTURALES;Pueblos;Artesanales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=197;-75.19966;-12.00215;20260831;3459.0;7.02;1;Templado Seco (Quechua)
Junín;Huancayo;HUALHUAS;198;Pueblo Artesanal De Hualhuas;2. MANIFESTACIONES CULTURALES;Pueblos;Artesanales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=198;-75.25101;-11.9716;20260831;3264.0;11.54;1;Templado Seco (Quechua)
Pasco;Oxapampa;OXAPAMPA;200;Parque Nacional Yanachaga Chemillén Zona De Uso Turístico San Alberto;1. SITIOS NATURALES;n. Áreas Protegidas;Parques Nacionales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=200;-75.3610700572752;-10.539399383469704;20260831;2489.0;98.92;3;Templado Seco (Quechua)
Pasco;Oxapampa;OXAPAMPA;201;Iglesia Matriz Santa Rosa De Oxapampa;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=201;-75.4041354487198;-10.5747144633961;20260831;1815.0;93.75;3;Templado Cálido (Yunga)
Pasco;Oxapampa;OXAPAMPA;202;Casa Tradicional Hassinger Baumann Haus;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=202;-75.4039279016778;-10.5731332213945;20260831;1812.0;93.79;3;Templado Cálido (Yunga)
Pasco;Oxapampa;OXAPAMPA;203;Iglesia Nuestra Señora De Asunción De Quillazú;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=203;-75.4377860025435;-10.5267519230194;20260831;1803.0;90.86;3;Templado Cálido (Yunga)
Pasco;Oxapampa;POZUZO;215;Iglesia San José - Pozuzo;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=215;-75.55130079388618;-10.067795431784948;20260831;748.0;101.98;3;Templado Cálido (Yunga)
Pasco;Oxapampa;HUANCABAMBA;219;Cascada Anana;1. SITIOS NATURALES;j. Caídas de agua;Cascadas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=219;-75.62737883037713;-10.489046399913152;20260831;1943.0;71.59;2;Templado Cálido (Yunga)
Áncash;Casma;CASMA;223;Zona Arqueológica Monumental Cerro Sechín;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=223;-78.26133550793458;-9.48319401980434;20260831;243.0;80.6;3;Cálido / Desértico (Costa)
Áncash;Casma;CASMA;224;Museo Regional De Casma Max Uhle;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=224;-78.25786299999999;-9.479244;20260831;99.0;80.25;3;Cálido / Desértico (Costa)
Ica;Ica;ICA;230;Museo Regional De Ica Adolfo Bermúdez Jenkins;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=230;-75.73386937379843;-14.07191647410158;20260831;405.0;0.73;1;Cálido / Desértico (Costa)
Ica;Ica;PARCONA;231;Bodega Vista Alegre;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Bodegas de pisco, vinos y/u otros licores;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=231;-75.72240001137453;-14.055061940716682;20260831;407.0;1.57;1;Cálido / Desértico (Costa)
Áncash;Sihuas;QUICHES;11471;Puente Antonio Raimondi;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Puentes;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11471;-77.45854542593011;-8.342064296455263;20260831;1617.0;132.07;3;Templado Cálido (Yunga)
Ica;Ica;ICA;237;Laguna De Huacachina;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=237;-75.76291501522064;-14.087854051458232;20260831;395.0;4.32;1;Cálido / Desértico (Costa)
Ica;Ica;OCUCAJE;238;Bodega Ocucaje;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Bodegas de pisco, vinos y/u otros licores;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=238;-75.67636549472809;-14.356002489809494;20260831;312.0;32.54;2;Cálido / Desértico (Costa)
Ica;Ica;ICA;239;Caserío De Cachiche;2. MANIFESTACIONES CULTURALES;Pueblos;Tradicionales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=239;-75.73552161455154;-14.09501077009113;20260831;398.0;3.12;1;Cálido / Desértico (Costa)
Ica;Chincha;CHINCHA BAJA;241;Huaca La Centinela;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=241;-76.17104530334473;-13.439733817430495;20260831;45.0;84.62;3;Cálido / Desértico (Costa)
Ica;Chincha;EL CARMEN;242;Casa Hacienda San José;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa-Hacienda;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=242;-76.07299447059631;-13.51956931705685;20260831;128.0;71.41;2;Cálido / Desértico (Costa)
Ica;Chincha;GROCIO PRADO;243;Santuario De La Melchorita;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Santuario;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=243;-76.15720242261887;-13.398660649188182;20260831;94.0;87.63;3;Cálido / Desértico (Costa)
Ica;Chincha;EL CARMEN;244;Comunidad Del Carmen;3. FOLCLORE;Etnias;Costa;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=244;-76.0539;-13.502;20260831;151.0;72.06;2;Cálido / Desértico (Costa)
Ica;Palpa;RÍO GRANDE;245;Sitio Arqueológico La Muña;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=245;-75.224297;-14.554393;20260831;307.0;76.68;2;Cálido / Desértico (Costa)
Ica;Palpa;PALPA;246;Petroglifos De Chichictara;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Petroglifos (Grabados en piedra);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=246;-75.13591000000001;-14.465341112820498;20260831;533.0;77.68;2;Templado Cálido (Yunga)
Ica;Palpa;PALPA;247;Paisaje Arqueologico Telar De Sacramento - Reloj Solar;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Geoglifos (Grabado en tierra);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=247;-75.19253253936768;-14.523877352176;20260831;414.0;76.87;2;Cálido / Desértico (Costa)
Ica;Nazca;NASCA;250;Acueducto De Cantayo;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=250;-74.91151899814523;-14.826512989741854;20260831;639.0;121.89;3;Templado Cálido (Yunga)
Ica;Nazca;NASCA;251;Centro Ceremonial Cahuachi;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Ciudadelas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=251;-75.115087;-14.819147;20260831;375.0;106.51;3;Cálido / Desértico (Costa)
Ica;Nazca;NASCA;254;Líneas Y Geoglifos De Nasca Y Palpa;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Geoglifos (Grabado en tierra);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=254;-75.13001561164856;-14.739005943231716;20260831;428.0;98.62;3;Cálido / Desértico (Costa)
Ica;Pisco;PARACAS;257;Reserva Nacional De Paracas;1. SITIOS NATURALES;n. Áreas Protegidas;Reservas Nacionales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=257;-76.33722543949261;-13.855618180176403;20260831;99.0;69.79;2;Cálido / Desértico (Costa)
Áncash;Huarmey;HUARMEY;258;Playa Tuquillo;1. SITIOS NATURALES;l. Costas;Playas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=258;-78.19325000000003;-10.0175;20260831;0.0;91.01;3;Cálido / Desértico (Costa)
Áncash;Huaraz;INDEPENDENCIA;260;Monumento Arqueológico Intangible Waullac ;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Zonas arqueológicas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=260;-77.51372426748276;-9.52447254841922;20260831;3126.0;1.59;1;Templado Seco (Quechua)
Lambayeque;Chiclayo;CHICLAYO;261;Catedral De Chiclayo;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Catedral;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=261;-79.83792524324963;-6.771675584683186;20260831;33.0;0.33;1;Cálido / Desértico (Costa)
Lambayeque;Chiclayo;CHICLAYO;262;Exconvento De Los Padres Franciscanos;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Convento;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=262;-79.83931614958664;-6.771152403267794;20260831;34.0;0.18;1;Cálido / Desértico (Costa)
Lambayeque;Chiclayo;CHICLAYO;263;Basílica San Antonio De Padua;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Basílica;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=263;-79.84277486801147;-6.773567083489516;20260831;31.0;0.32;1;Cálido / Desértico (Costa)
Lambayeque;Lambayeque;LAMBAYEQUE;269;Iglesia San Pedro De Lambayeque;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=269;-79.906217;-6.703459;20260831;21.0;10.44;1;Cálido / Desértico (Costa)
Lambayeque;Lambayeque;MORROPE;270;Iglesia San Pedro De Mórrope;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=270;-80.0152014662043;-6.540897725891095;20260831;19.0;32.06;2;Cálido / Desértico (Costa)
Lambayeque;Ferreñafe;FERREÑAFE;271;Iglesia Santa Lucía De Ferreñafe;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=271;-79.78811;-6.6397;20260831;41.0;15.76;1;Cálido / Desértico (Costa)
Lambayeque;Lambayeque;LAMBAYEQUE;272;Museo Arqueológico Nacional Bruning;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=272;-79.90389;-6.70403;20260831;20.0;10.22;1;Cálido / Desértico (Costa)
Lambayeque;Chiclayo;PIMENTEL;274;Playa Pimentel;1. SITIOS NATURALES;l. Costas;Playas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=274;-79.93747;-6.83773;20260831;3.0;12.96;1;Cálido / Desértico (Costa)
Lambayeque;Chiclayo;PIMENTEL;276;Playa Las Rocas;1. SITIOS NATURALES;l. Costas;Playas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=276;-79.93587939482882;-6.855251043815697;20260831;0.0;14.03;1;Cálido / Desértico (Costa)
Lambayeque;Lambayeque;TUCUME;277;Leyenda Del Carretón;3. FOLCLORE;Creencias Populares;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=277;-79.8596;-6.50974;20260831;45.0;29.17;2;Cálido / Desértico (Costa)
Lambayeque;Chiclayo;SANTA ROSA;278;Playa Santa Rosa;1. SITIOS NATURALES;l. Costas;Playas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=278;-79.92165;-6.88389;20260831;6.0;15.36;1;Cálido / Desértico (Costa)
Lambayeque;Ferreñafe;PITIPO;279;Santuario Histórico Bosque De Pómac;1. SITIOS NATURALES;n. Áreas Protegidas;Santuarios Históricos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=279;-79.75318;-6.48641;20260831;80.0;33.14;2;Cálido / Desértico (Costa)
Puno;San Roman;JULIACA;282;Templo De La Merced;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Templo;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=282;-70.13172715902328;-15.496554524578556;20260831;3830.0;39.98;2;Frío (Suni)
Lambayeque;Chiclayo;PIMENTEL;283;Muelle De Pimentel;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Muelles;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=283;-79.93791;-6.83571;20260831;4.0;12.88;1;Cálido / Desértico (Costa)
Lambayeque;Chiclayo;MONSEFU;284;Parque Artesanal De Monsefú;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Otros;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=284;-79.86834;-6.87809;20260831;13.0;12.24;1;Cálido / Desértico (Costa)
Loreto;Maynas;MAZAN;287;Pueblo De Mazan;2. MANIFESTACIONES CULTURALES;Pueblos;Tradicionales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=287;-73.091399;-3.496289;20260831;87.0;32.84;2;Tropical Húmedo (Selva)
Loreto;Maynas;IQUITOS;289;Museo Amazónico;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=289;-73.24435736758666;-3.7524467018823375;20260831;103.0;0.37;1;Tropical Húmedo (Selva)
Loreto;Maynas;IQUITOS;290;Casa De Fierro;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=290;-73.24406862258911;-3.749891405086802;20260831;103.0;0.09;1;Tropical Húmedo (Selva)
Loreto;Maynas;IQUITOS;291;Ex Hotel Palace;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=291;-73.24371457099915;-3.750688991749461;20260831;106.0;0.19;1;Tropical Húmedo (Selva)
Loreto;Maynas;SAN JUAN BAUTISTA;299;Mercado Artesanal Turístico De San Juan;3. FOLCLORE;Ferias y Mercados;Ferias Artesanales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=299;-73.2866;-3.77442;20260831;100.0;5.47;1;Tropical Húmedo (Selva)
Loreto;Maynas;IQUITOS;302;El Inchicapi;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=302;-73.2622;-3.74993;20260831;94.0;1.99;1;Tropical Húmedo (Selva)
Loreto;Maynas;SAN JUAN BAUTISTA;303;Fiesta Patronal San Juan Bautista;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=303;-73.2622;-3.74993;20260831;94.0;1.99;1;Tropical Húmedo (Selva)
Loreto;Maynas;IQUITOS;305;Tacacho;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=305;-73.2622;-3.74993;20260831;94.0;1.99;1;Tropical Húmedo (Selva)
Loreto;Maynas;IQUITOS;306;Timbuche;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=306;-73.2622;-3.74993;20260831;94.0;1.99;1;Tropical Húmedo (Selva)
Loreto;Maynas;PUNCHANA;309;Momón El Guardián Del Bosque ;3. FOLCLORE;Creencias Populares;Cuentos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=309;-73.2622;-3.74993;20260831;94.0;1.99;1;Tropical Húmedo (Selva)
Loreto;Maynas;IQUITOS;310;Nina Juane;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=310;-73.2622;-3.74993;20260831;94.0;1.99;1;Tropical Húmedo (Selva)
Loreto;Maynas;IQUITOS;311;Sudado De Gamitana;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=311;-73.2622;-3.74993;20260831;94.0;1.99;1;Tropical Húmedo (Selva)
Loreto;Maynas;IQUITOS;312;Paiche Frito Con Chonta Y Yuca O Platano;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=312;-73.2622;-3.74993;20260831;94.0;1.99;1;Tropical Húmedo (Selva)
Loreto;Maynas;IQUITOS;313;Ensalada De Chonta O Palmito;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=313;-73.2622;-3.74993;20260831;94.0;1.99;1;Tropical Húmedo (Selva)
Puno;San Roman;JULIACA;314;Templo Matriz De Santa Catalina ;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Templo;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=314;-70.13476610183716;-15.493406334309425;20260831;3828.0;40.41;2;Frío (Suni)
Loreto;Maynas;IQUITOS;316;Masato;3. FOLCLORE;Gastronomía;Bebidas Típicas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=316;-73.2622;-3.74993;20260831;94.0;1.99;1;Tropical Húmedo (Selva)
Loreto;Maynas;IQUITOS;320;Changanacuy;3. FOLCLORE;Músicas y Danzas;Música y Danzas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=320;-73.2622;-3.74993;20260831;94.0;1.99;1;Tropical Húmedo (Selva)
Junín;Huancayo;HUANCAYO;321;Catedral De Huancayo;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=321;-75.20990252494;-12.06770222157;20260831;3258.0;0.62;1;Templado Seco (Quechua)
Moquegua;Mariscal Nieto;MOQUEGUA;322;Iglesia  Belén;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=322;-70.93124806880951;-17.191506707144796;20260831;1414.0;0.89;1;Templado Cálido (Yunga)
Moquegua;Mariscal Nieto;MOQUEGUA;327;Casa Chocano;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=327;-70.93473737990547;-17.19432573771292;20260831;1418.0;0.45;1;Templado Cálido (Yunga)
Moquegua;Mariscal Nieto;TORATA;330;Molinos Coloniales-Fundo La Bobeda;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Molino;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=330;-70.8552;-17.0773;20260831;2215.0;15.94;1;Templado Cálido (Yunga)
Moquegua;Mariscal Nieto;CUCHUMBAYA;332;Aguas Termales De Cuchumbaya;1. SITIOS NATURALES;k. Agua termo-mineral;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=332;-70.682981;-16.751665;20260831;3094.0;56.47;2;Templado Seco (Quechua)
Moquegua;Mariscal Nieto;SAN CRISTÓBAL;333;Geiser De Puente Bello;1. SITIOS NATURALES;k. Agua termo-mineral;Geiser;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=333;-70.47249056288;-16.55408272182;20260831;4164.0;86.95;3;Muy Frío (Puna)
Moquegua;Mariscal Nieto;TORATA;334;Iglesia San Agustín De Torata ;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=334;-70.84406722337008;-17.07632831402758;20260831;2187.0;16.7;1;Templado Cálido (Yunga)
Moquegua;Mariscal Nieto;TORATA;335;Zona Arqueológica Monumental Cerro Baúl;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Recintos ceremoniales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=335;-70.85997074228334;-17.110916067927732;20260831;2461.0;12.62;1;Templado Seco (Quechua)
Moquegua;Mariscal Nieto;TORATA;338;Sitio Arqueológico Camata;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=338;-70.8279379053431;-17.04538627969091;20260831;2884.0;20.5;2;Templado Seco (Quechua)
Moquegua;Mariscal Nieto;TORATA;339;Cataratas De Mollesaja;1. SITIOS NATURALES;j. Caídas de agua;Cataratas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=339;-70.889649;-17.111102;20260831;1889.0;10.86;1;Templado Cálido (Yunga)
Moquegua;General Sanchez Cerro;OMATE;342;Valle De Omate;1. SITIOS NATURALES;c. Valles;Valles;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=342;-70.97020983695984;-16.67400733785106;20260831;2172.0;58.41;2;Templado Cálido (Yunga)
Moquegua;General Sanchez Cerro;QUINISTAQUILLAS;343;Catarata El Chorro;1. SITIOS NATURALES;j. Caídas de agua;Cataratas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=343;-70.8763977252006;-16.749321726176063;20260831;1804.0;50.32;2;Templado Cálido (Yunga)
Moquegua;General Sanchez Cerro;COALAQUE;344;Aguas Termales De Ullucán;1. SITIOS NATURALES;k. Agua termo-mineral;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=344;-71.03743570020114;-16.604050419749054;20260831;2800.0;66.96;2;Templado Seco (Quechua)
Moquegua;General Sanchez Cerro;ICHUÑA;345;Aguas Termales De Ichuña;1. SITIOS NATURALES;k. Agua termo-mineral;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=345;-70.53620000000001;-16.1383;20260831;3849.0;125.31;3;Frío (Suni)
Moquegua;Ilo;ILO;348;Glorieta José Gálvez - Ilo;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Glorietas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=348;-71.3455;-17.6437;20260831;0.0;65.9;2;Cálido / Desértico (Costa)
Moquegua;Mariscal Nieto;MOQUEGUA;350;Casa Tradicional Herbert De La Flor Angulo ;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=350;-70.93435579516529;-17.194055862393647;20260831;1411.0;0.49;1;Templado Cálido (Yunga)
Moquegua;Ilo;ILO;351;Iglesia De San Jerónimo - Ilo;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=351;-71.3449;-17.6464;20260831;17.0;66.09;2;Cálido / Desértico (Costa)
Moquegua;Ilo;ILO;352;Punta Coles - Rnsiipg;1. SITIOS NATURALES;n. Áreas Protegidas;Reservas Nacionales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=352;-71.3725;-17.7014;20260831;32.0;72.64;2;Cálido / Desértico (Costa)
