REGION;AÑO;MES;TEMPERATURA_MEDIA_C;PRECIPITACION_TOTAL_MM;NIVEL_RIESGO_CLIMATICO;SENSACION_TERMICA
TUMBES;2018;09;22.7;1.9;1_Seguro;Calido
TUMBES;2018;10;22.36;2.1;1_Seguro;Calido
TUMBES;2018;11;23.76;32.6;2_Precaucion;Calido
TUMBES;2018;12;24.23;76.3;2_Precaucion;Calido
TUMBES;2019;01;25.27;126.6;3_Peligro;Calido
TUMBES;2019;02;25.62;346.2;3_Peligro;Calido
TUMBES;2019;03;25.81;186.5;3_Peligro;Calido
TUMBES;2019;04;25.59;150.0;3_Peligro;Calido
TUMBES;2019;05;25.15;31.8;2_Precaucion;Calido
TUMBES;2019;06;24.55;7.2;1_Seguro;Calido
TUMBES;2019;07;23.04;4.4;1_Seguro;Calido
TUMBES;2019;08;21.95;0.5;1_Seguro;Calido
TUMBES;2019;09;22.16;2.4;1_Seguro;Calido
TUMBES;2019;10;22.98;7.3;1_Seguro;Calido
TUMBES;2019;11;24.04;6.0;1_Seguro;Calido
TUMBES;2019;12;24.67;37.9;2_Precaucion;Calido
TUMBES;2020;01;25.86;65.1;2_Precaucion;Calido
TUMBES;2020;02;26.05;106.9;3_Peligro;Calido
TUMBES;2020;03;26.05;135.1;3_Peligro;Calido
TUMBES;2020;04;25.5;43.2;2_Precaucion;Calido
TUMBES;2020;05;25.26;7.5;1_Seguro;Calido
TUMBES;2020;06;24.1;1.2;1_Seguro;Calido
TUMBES;2020;07;23.29;3.4;1_Seguro;Calido
TUMBES;2020;08;22.15;1.3;1_Seguro;Calido
TUMBES;2020;09;22.61;0.2;1_Seguro;Calido
TUMBES;2020;10;23.33;0.5;1_Seguro;Calido
TUMBES;2020;11;22.62;0.9;1_Seguro;Calido
TUMBES;2020;12;23.91;83.0;2_Precaucion;Calido
TUMBES;2021;01;24.84;76.5;2_Precaucion;Calido
TUMBES;2021;02;26.05;26.2;1_Seguro;Calido
TUMBES;2021;03;25.4;249.6;3_Peligro;Calido
TUMBES;2021;04;25.2;84.3;2_Precaucion;Calido
TUMBES;2021;05;23.89;14.5;1_Seguro;Calido
TUMBES;2021;06;23.14;21.2;1_Seguro;Calido
TUMBES;2021;07;22.69;8.4;1_Seguro;Calido
TUMBES;2021;08;22.56;5.6;1_Seguro;Calido
TUMBES;2021;09;22.79;5.7;1_Seguro;Calido
TUMBES;2021;10;23.02;18.5;1_Seguro;Calido
TUMBES;2021;11;22.64;5.8;1_Seguro;Calido
TUMBES;2021;12;24.0;9.6;1_Seguro;Calido
TUMBES;2022;01;25.19;14.8;1_Seguro;Calido
TUMBES;2022;02;25.75;37.4;2_Precaucion;Calido
TUMBES;2022;03;25.52;168.2;3_Peligro;Calido
TUMBES;2022;04;24.55;66.2;2_Precaucion;Calido
TUMBES;2022;05;23.86;45.7;2_Precaucion;Calido
TUMBES;2022;06;22.88;3.8;1_Seguro;Calido
TUMBES;2022;07;22.24;3.3;1_Seguro;Calido
TUMBES;2022;08;22.05;11.1;1_Seguro;Calido
TUMBES;2022;09;22.07;0.5;1_Seguro;Calido
TUMBES;2022;10;21.81;6.4;1_Seguro;Calido
TUMBES;2022;11;21.83;6.9;1_Seguro;Calido
TUMBES;2022;12;24.14;18.1;1_Seguro;Calido
TUMBES;2023;01;25.38;19.3;1_Seguro;Calido
TUMBES;2023;02;25.99;208.3;3_Peligro;Calido
TUMBES;2023;03;25.38;340.9;3_Peligro;Calido
TUMBES;2023;04;25.63;300.3;3_Peligro;Calido
TUMBES;2023;05;26.09;62.6;2_Precaucion;Calido
TUMBES;2023;06;25.38;19.1;1_Seguro;Calido
TUMBES;2023;07;25.55;2.6;1_Seguro;Calido
TUMBES;2023;08;24.6;14.8;1_Seguro;Calido
TUMBES;2023;09;24.63;0.6;1_Seguro;Calido
TUMBES;2023;10;25.01;16.0;1_Seguro;Calido
TUMBES;2023;11;24.62;22.3;1_Seguro;Calido
TUMBES;2023;12;25.47;35.1;2_Precaucion;Calido
HUANCAVELICA;2014;01;9.04;247.4;3_Peligro;Frio
HUANCAVELICA;2014;02;9.15;226.3;3_Peligro;Frio
HUANCAVELICA;2014;03;8.86;230.7;3_Peligro;Frio
HUANCAVELICA;2014;04;8.52;102.9;3_Peligro;Frio
HUANCAVELICA;2014;05;7.86;86.6;2_Precaucion;Frio
HUANCAVELICA;2014;06;7.88;19.5;1_Seguro;Frio
HUANCAVELICA;2014;07;6.42;63.5;2_Precaucion;Frio
HUANCAVELICA;2014;08;6.76;52.3;2_Precaucion;Frio
HUANCAVELICA;2014;09;7.66;132.6;3_Peligro;Frio
HUANCAVELICA;2014;10;8.29;143.5;3_Peligro;Frio
HUANCAVELICA;2014;11;9.16;121.9;3_Peligro;Frio
HUANCAVELICA;2014;12;9.35;241.7;3_Peligro;Frio
HUANCAVELICA;2015;01;8.49;235.2;3_Peligro;Frio
HUANCAVELICA;2015;02;8.94;267.1;3_Peligro;Frio
HUANCAVELICA;2015;03;8.78;208.5;3_Peligro;Frio
HUANCAVELICA;2015;04;8.34;155.7;3_Peligro;Frio
HUANCAVELICA;2015;05;8.06;84.2;2_Precaucion;Frio
HUANCAVELICA;2015;06;7.48;18.8;1_Seguro;Frio
HUANCAVELICA;2015;07;6.9;32.0;2_Precaucion;Frio
HUANCAVELICA;2015;08;7.35;58.5;2_Precaucion;Frio
HUANCAVELICA;2015;09;8.44;91.9;2_Precaucion;Frio
HUANCAVELICA;2015;10;8.83;129.5;3_Peligro;Frio
HUANCAVELICA;2015;11;9.48;150.8;3_Peligro;Frio
HUANCAVELICA;2015;12;9.1;224.7;3_Peligro;Frio
HUANCAVELICA;2016;01;10.11;170.6;3_Peligro;Templado
HUANCAVELICA;2016;02;10.25;269.0;3_Peligro;Templado
HUANCAVELICA;2016;03;10.22;153.3;3_Peligro;Templado
HUANCAVELICA;2016;04;9.45;110.1;3_Peligro;Frio
HUANCAVELICA;2016;05;8.33;50.2;2_Precaucion;Frio
HUANCAVELICA;2016;06;7.26;29.4;1_Seguro;Frio
HUANCAVELICA;2016;07;6.95;19.9;1_Seguro;Frio
HUANCAVELICA;2016;08;7.47;60.7;2_Precaucion;Frio
HUANCAVELICA;2016;09;7.96;101.3;3_Peligro;Frio
HUANCAVELICA;2016;10;8.33;175.5;3_Peligro;Frio
HUANCAVELICA;2016;11;8.64;122.8;3_Peligro;Frio
HUANCAVELICA;2016;12;9.27;195.9;3_Peligro;Frio
HUANCAVELICA;2017;01;8.75;246.2;3_Peligro;Frio
HUANCAVELICA;2017;02;8.86;207.7;3_Peligro;Frio
HUANCAVELICA;2017;03;9.06;220.3;3_Peligro;Frio
HUANCAVELICA;2017;04;8.7;92.2;2_Precaucion;Frio
HUANCAVELICA;2017;05;8.1;73.8;2_Precaucion;Frio
HUANCAVELICA;2017;06;7.36;15.7;1_Seguro;Frio
HUANCAVELICA;2017;07;6.87;11.2;1_Seguro;Frio
HUANCAVELICA;2017;08;8.03;22.5;1_Seguro;Frio
HUANCAVELICA;2017;09;8.34;107.7;3_Peligro;Frio
HUANCAVELICA;2017;10;8.57;105.8;3_Peligro;Frio
HUANCAVELICA;2017;11;8.97;117.4;3_Peligro;Frio
HUANCAVELICA;2017;12;9.03;127.7;3_Peligro;Frio
HUANCAVELICA;2018;01;8.27;186.9;3_Peligro;Frio
HUANCAVELICA;2018;02;8.98;199.6;3_Peligro;Frio
HUANCAVELICA;2018;03;9.13;171.6;3_Peligro;Frio
HUANCAVELICA;2018;04;7.9;81.2;2_Precaucion;Frio
HUANCAVELICA;2018;05;7.51;25.9;1_Seguro;Frio
HUANCAVELICA;2018;06;6.3;26.2;1_Seguro;Frio
HUANCAVELICA;2018;07;6.28;35.2;2_Precaucion;Frio
HUANCAVELICA;2018;08;6.06;61.6;2_Precaucion;Frio
HUANCAVELICA;2018;09;7.71;70.2;2_Precaucion;Frio
HUANCAVELICA;2018;10;8.41;156.9;3_Peligro;Frio
HUANCAVELICA;2018;11;9.49;122.0;3_Peligro;Frio
HUANCAVELICA;2018;12;8.8;108.8;3_Peligro;Frio
HUANCAVELICA;2019;01;9.2;171.1;3_Peligro;Frio
HUANCAVELICA;2019;02;9.08;172.0;3_Peligro;Frio
HUANCAVELICA;2019;03;9.25;128.3;3_Peligro;Frio
HUANCAVELICA;2019;04;8.8;75.8;2_Precaucion;Frio
HUANCAVELICA;2019;05;7.94;35.3;2_Precaucion;Frio
HUANCAVELICA;2019;06;7.31;15.4;1_Seguro;Frio
HUANCAVELICA;2019;07;7.09;20.8;1_Seguro;Frio
HUANCAVELICA;2019;08;7.45;5.0;1_Seguro;Frio
HUANCAVELICA;2019;09;8.57;54.9;2_Precaucion;Frio
HUANCAVELICA;2019;10;8.75;104.1;3_Peligro;Frio
HUANCAVELICA;2019;11;9.42;135.6;3_Peligro;Frio
HUANCAVELICA;2019;12;9.54;238.9;3_Peligro;Frio
HUANCAVELICA;2020;01;9.29;136.3;3_Peligro;Frio
HUANCAVELICA;2020;02;9.81;199.2;3_Peligro;Frio
HUANCAVELICA;2020;03;9.22;177.5;3_Peligro;Frio
HUANCAVELICA;2020;04;8.4;45.4;2_Precaucion;Frio
HUANCAVELICA;2020;05;8.04;71.1;2_Precaucion;Frio
HUANCAVELICA;2020;06;7.49;5.7;1_Seguro;Frio
HUANCAVELICA;2020;07;7.44;7.9;1_Seguro;Frio
HUANCAVELICA;2020;08;8.33;12.9;1_Seguro;Frio
HUANCAVELICA;2020;09;8.2;107.6;3_Peligro;Frio
HUANCAVELICA;2020;10;8.22;89.0;2_Precaucion;Frio
HUANCAVELICA;2020;11;9.7;79.8;2_Precaucion;Frio
HUANCAVELICA;2020;12;9.3;204.6;3_Peligro;Frio
HUANCAVELICA;2021;01;8.91;222.5;3_Peligro;Frio
HUANCAVELICA;2021;02;8.83;137.1;3_Peligro;Frio
HUANCAVELICA;2021;03;8.51;180.1;3_Peligro;Frio
HUANCAVELICA;2021;04;8.26;88.2;2_Precaucion;Frio
HUANCAVELICA;2021;05;7.33;41.1;2_Precaucion;Frio
HUANCAVELICA;2021;06;7.22;17.7;1_Seguro;Frio
HUANCAVELICA;2021;07;6.79;12.8;1_Seguro;Frio
HUANCAVELICA;2021;08;7.54;35.1;2_Precaucion;Frio
HUANCAVELICA;2021;09;8.27;56.1;2_Precaucion;Frio
HUANCAVELICA;2021;10;8.94;114.1;3_Peligro;Frio
HUANCAVELICA;2021;11;8.61;185.3;3_Peligro;Frio
HUANCAVELICA;2021;12;9.33;140.3;3_Peligro;Frio
HUANCAVELICA;2022;01;8.62;223.9;3_Peligro;Frio
HUANCAVELICA;2022;02;8.73;240.3;3_Peligro;Frio
HUANCAVELICA;2022;03;8.66;216.8;3_Peligro;Frio
HUANCAVELICA;2022;04;8.19;81.7;2_Precaucion;Frio
HUANCAVELICA;2022;05;7.29;41.1;2_Precaucion;Frio
HUANCAVELICA;2022;06;6.38;12.4;1_Seguro;Frio
HUANCAVELICA;2022;07;7.38;9.0;1_Seguro;Frio
HUANCAVELICA;2022;08;7.58;24.8;1_Seguro;Frio
HUANCAVELICA;2022;09;8.51;64.8;2_Precaucion;Frio
HUANCAVELICA;2022;10;8.6;78.1;2_Precaucion;Frio
HUANCAVELICA;2022;11;8.86;94.4;2_Precaucion;Frio
HUANCAVELICA;2022;12;8.53;180.8;3_Peligro;Frio
HUANCAVELICA;2023;01;8.22;262.0;3_Peligro;Frio
HUANCAVELICA;2023;02;8.99;213.1;3_Peligro;Frio
HUANCAVELICA;2023;03;8.64;208.1;3_Peligro;Frio
HUANCAVELICA;2023;04;8.22;64.1;2_Precaucion;Frio
HUANCAVELICA;2023;05;7.79;70.5;2_Precaucion;Frio
HUANCAVELICA;2023;06;7.02;2.3;1_Seguro;Frio
HUANCAVELICA;2023;07;8.02;7.3;1_Seguro;Frio
HUANCAVELICA;2023;08;8.81;11.5;1_Seguro;Frio
HUANCAVELICA;2023;09;8.73;107.1;3_Peligro;Frio
HUANCAVELICA;2023;10;9.82;101.3;3_Peligro;Frio
HUANCAVELICA;2023;11;9.99;194.7;3_Peligro;Frio
HUANCAVELICA;2023;12;10.18;200.5;3_Peligro;Templado
